,Engine,HI,OP1,OP2,OP3,RUL,Sensor1,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor2,Sensor20,Sensor21,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9
10522,53,0,-0.0014,0.0,100,188,518.67,1.3,47.97,520.59,2388.14,8218.62,8.4865,0.03,398,2388,100,643.43,38.47,23.1633,1605.95,1419.71,14.62,21.61,551.93,2388.16,9148.21
10523,53,0,0.0016,-0.0005,100,189,518.67,1.3,48.09,520.21,2388.17,8220.41,8.5371,0.03,397,2388,100,644.12,38.29,23.1289,1602.6,1429.04,14.62,21.61,551.78,2388.15,9150.57
10524,53,0,0.0021,-0.0002,100,190,518.67,1.3,48.02,520.16,2388.13,8222.04,8.5174,0.03,397,2388,100,643.94,38.45,23.0076,1599.71,1421.84,14.62,21.61,552.22,2388.15,9151.86
10525,53,0,-0.0016,0.0003,100,191,518.67,1.3,48.02,519.99,2388.13,8228.95,8.5085,0.03,398,2388,100,644.16,38.56,23.1925,1608.16,1424.87,14.62,21.61,551.84,2388.13,9160.31
10526,53,0,-0.0026,0.0004,100,192,518.67,1.3,48.15,519.8,2388.2,8225.39,8.5009,0.03,397,2388,100,643.24,38.44,23.1553,1607.08,1429.98,14.62,21.61,551.39,2388.19,9159.26
10527,53,0,-0.0002,0.0002,100,193,518.67,1.3,48.07,520.61,2388.2,8230.55,8.5836,0.03,397,2388,100,643.48,38.25,23.0927,1605.99,1431.6,14.62,21.61,552.04,2388.2,9163.48
10528,53,0,-0.0023,-0.0003,100,194,518.67,1.3,48.15,520.5,2388.12,8234.23,8.5116,0.03,396,2388,100,643.97,38.36,23.0233,1605.24,1429.29,14.62,21.61,552.28,2388.18,9167.7
10529,53,0,-0.0001,-0.0004,100,195,518.67,1.3,48.18,519.68,2388.17,8230.96,8.5196,0.03,396,2388,100,644.18,38.32,23.0419,1612.63,1423.19,14.62,21.61,552.53,2388.14,9162.47
10757,54,0,-0.001,0.0001,100,228,518.67,1.3,47.63,520.61,2388.09,8183.82,8.4615,0.03,395,2388,100,642.88,38.71,23.3581,1589.28,1415.8,14.62,21.61,552.93,2388.15,9119.68
10758,54,0,0.0011,0.0002,100,229,518.67,1.3,47.71,521.04,2388.15,8185.32,8.4798,0.03,395,2388,100,642.8,38.62,23.1657,1595.84,1416.1,14.62,21.61,553.32,2388.13,9111.19
10759,54,0,0.0036,-0.0001,100,230,518.67,1.3,47.66,520.64,2388.08,8181.5,8.4809,0.03,394,2388,100,642.98,38.74,23.1741,1599.85,1420.21,14.62,21.61,552.12,2388.14,9110.96
10760,54,0,0.0001,-0.0005,100,231,518.67,1.3,47.65,521.07,2388.16,8195.8,8.4704,0.03,395,2388,100,643.35,38.61,23.1995,1595.99,1416.09,14.62,21.61,552.7,2388.1,9121.47
10761,54,0,-0.0022,-0.0004,100,232,518.67,1.3,47.87,520.78,2388.13,8187.19,8.442,0.03,395,2388,100,642.88,38.64,23.2829,1602.41,1417.45,14.62,21.61,552.03,2388.13,9122.95
10762,54,0,0.0018,0.0002,100,233,518.67,1.3,47.59,520.68,2388.08,8188.82,8.4898,0.03,394,2388,100,643.74,38.92,23.1941,1601.33,1415.61,14.62,21.61,552.12,2388.09,9121.68
10763,54,0,-0.0022,0.0001,100,234,518.67,1.3,47.72,519.96,2388.14,8189.77,8.5088,0.03,395,2388,100,643.16,38.47,23.1889,1600.83,1416.21,14.62,21.61,552.19,2388.13,9122.25
10764,54,0,-0.0012,0.0004,100,235,518.67,1.3,47.73,520.83,2388.09,8195.5,8.4494,0.03,395,2388,100,643.22,38.58,23.1286,1599.07,1420.38,14.62,21.61,553.35,2388.16,9130.75
10765,54,0,-0.0014,0.0001,100,236,518.67,1.3,48.02,520.91,2388.13,8193.98,8.4747,0.03,395,2388,100,643.18,38.86,23.2473,1592.95,1419.42,14.62,21.61,552.33,2388.14,9124.76
10766,54,0,-0.0033,0.0002,100,237,518.67,1.3,47.81,520.52,2388.15,8195.87,8.4662,0.03,395,2388,100,643.01,38.76,23.1451,1599.31,1415.38,14.62,21.61,551.82,2388.17,9121.21
10767,54,0,0.0014,-0.0003,100,238,518.67,1.3,47.95,520.64,2388.15,8195.16,8.4917,0.03,394,2388,100,644.02,38.65,23.1168,1593.76,1424.77,14.62,21.61,552.44,2388.11,9132.31
10768,54,0,0.0028,-0.0003,100,239,518.67,1.3,47.97,520.92,2388.11,8193.28,8.4729,0.03,396,2388,100,643.45,38.69,23.128,1597.12,1422.58,14.62,21.61,552.95,2388.17,9131.26
10769,54,0,0.0018,0.0,100,240,518.67,1.3,47.88,520.16,2388.18,8192.72,8.4794,0.03,396,2388,100,643.03,38.62,23.1185,1592.03,1428.36,14.62,21.61,552.29,2388.11,9131.71
10770,54,0,-0.002,0.0004,100,241,518.67,1.3,47.89,520.78,2388.13,8194.08,8.4856,0.03,396,2388,100,643.11,38.71,23.1501,1595.36,1422.58,14.62,21.61,552.65,2388.15,9125.74
10771,54,0,-0.0009,-0.0004,100,242,518.67,1.3,47.99,520.2,2388.13,8198.47,8.4805,0.03,396,2388,100,643.32,38.78,23.0934,1596.45,1427.83,14.62,21.61,552.29,2388.15,9125.38
10772,54,0,0.0011,0.0004,100,243,518.67,1.3,47.89,520.41,2388.1,8199.77,8.4982,0.03,395,2388,100,643.39,38.63,23.0876,1595.0,1419.5,14.62,21.61,553.06,2388.13,9130.52
10773,54,0,0.0007,-0.0004,100,244,518.67,1.3,47.99,520.36,2388.11,8199.75,8.501,0.03,395,2388,100,643.89,38.49,23.0118,1606.81,1425.86,14.62,21.61,552.26,2388.14,9130.31
10774,54,0,-0.0016,-0.0002,100,245,518.67,1.3,47.84,520.85,2388.14,8205.67,8.5059,0.03,395,2388,100,643.1,38.42,23.0871,1605.07,1423.01,14.62,21.61,551.52,2388.15,9128.67
10775,54,0,-0.0015,-0.0001,100,246,518.67,1.3,48.07,520.32,2388.1,8202.59,8.5432,0.03,396,2388,100,643.17,38.64,23.1938,1595.48,1418.44,14.62,21.61,552.39,2388.12,9130.5
10776,54,0,0.0002,0.0004,100,247,518.67,1.3,48.02,520.85,2388.11,8204.26,8.5183,0.03,395,2388,100,643.62,38.48,23.125999999999998,1599.48,1425.05,14.62,21.61,552.59,2388.16,9141.0
10777,54,0,-0.0003,-0.0004,100,248,518.67,1.3,48.0,520.0,2388.14,8202.78,8.5001,0.03,396,2388,100,643.35,38.41,23.1075,1597.52,1424.14,14.62,21.61,551.83,2388.13,9133.83
10778,54,0,-0.0012,0.0003,100,249,518.67,1.3,48.04,519.72,2388.19,8208.07,8.4857,0.03,397,2388,100,643.67,38.32,23.039,1602.33,1424.88,14.62,21.61,552.03,2388.15,9145.77
10779,54,0,-0.0004,0.0004,100,250,518.67,1.3,47.99,520.25,2388.13,8206.29,8.5006,0.03,396,2388,100,643.81,38.48,23.092,1600.81,1425.69,14.62,21.61,552.31,2388.15,9137.77
10780,54,0,0.0017,0.0001,100,251,518.67,1.3,48.1,520.03,2388.19,8213.25,8.5129,0.03,397,2388,100,643.56,38.57,23.1984,1601.33,1420.83,14.62,21.61,552.03,2388.14,9143.94
10781,54,0,0.0019,0.0004,100,252,518.67,1.3,48.03,520.5,2388.12,8210.57,8.5395,0.03,397,2388,100,643.21,38.34,22.9746,1608.14,1425.75,14.62,21.61,551.65,2388.13,9148.74
10782,54,0,-0.0021,0.0,100,253,518.67,1.3,48.07,520.64,2388.19,8209.78,8.5366,0.03,396,2388,100,643.18,38.54,23.0378,1603.81,1425.78,14.62,21.61,551.59,2388.21,9143.34
10783,54,0,-0.0059,0.0004,100,254,518.67,1.3,48.07,519.81,2388.17,8212.51,8.5097,0.03,396,2388,100,643.88,38.46,23.1485,1607.47,1426.06,14.62,21.61,551.88,2388.18,9145.76
10784,54,0,-0.0015,-0.0003,100,255,518.67,1.3,48.03,520.29,2388.17,8215.84,8.4924,0.03,398,2388,100,644.27,38.65,23.1079,1608.6,1427.77,14.62,21.61,550.96,2388.11,9153.65
10785,54,0,-0.0001,0.0002,100,256,518.67,1.3,48.01,520.01,2388.14,8220.31,8.5171,0.03,397,2388,100,643.26,38.46,23.0356,1603.84,1426.84,14.62,21.61,551.63,2388.18,9148.5
10786,54,0,-0.0009,-0.0003,100,257,518.67,1.3,48.15,519.57,2388.15,8220.23,8.5295,0.03,395,2388,100,643.8,38.3,23.05,1601.79,1433.26,14.62,21.61,551.37,2388.16,9155.85
10950,55,0,0.001,-0.0001,100,164,518.67,1.3,47.73,520.53,2388.01,8187.46,8.4794,0.03,394,2388,100,642.76,38.7,23.1133,1595.75,1409.95,14.62,21.61,552.77,2388.08,9112.58
10951,55,0,0.001,0.0005,100,165,518.67,1.3,47.7,520.81,2388.08,8183.0,8.4595,0.03,394,2388,100,643.54,38.58,23.2078,1593.31,1420.05,14.62,21.61,553.19,2388.1,9117.75
10952,55,0,-0.0022,0.0002,100,166,518.67,1.3,47.85,520.62,2388.09,8189.25,8.4755,0.03,396,2388,100,643.32,38.56,23.191,1593.15,1417.8,14.62,21.61,552.92,2388.08,9119.84
10953,55,0,-0.0037,0.0002,100,167,518.67,1.3,47.6,521.11,2388.07,8196.3,8.462,0.03,395,2388,100,643.24,38.62,23.2583,1588.13,1417.8,14.62,21.61,553.06,2388.08,9123.84
10954,55,0,0.0003,0.0003,100,168,518.67,1.3,47.77,520.5,2388.06,8190.69,8.4425,0.03,394,2388,100,642.83,38.66,23.0913,1594.65,1412.62,14.62,21.61,553.25,2388.1,9122.87
10955,55,0,0.0004,0.0004,100,169,518.67,1.3,47.7,521.3,2388.06,8193.98,8.4821,0.03,394,2388,100,643.26,38.58,23.2369,1597.91,1418.22,14.62,21.61,553.39,2388.1,9124.04
10956,55,0,-0.0008,0.0002,100,170,518.67,1.3,47.81,521.01,2388.09,8194.87,8.4801,0.03,394,2388,100,643.41,38.64,23.2321,1595.6,1421.72,14.62,21.61,553.2,2388.04,9124.14
10957,55,0,-0.0021,0.0002,100,171,518.67,1.3,47.69,520.96,2388.07,8197.46,8.4796,0.03,395,2388,100,642.35,38.49,23.1221,1593.12,1414.04,14.62,21.61,552.32,2388.07,9125.65
10958,55,0,0.0013,0.0004,100,172,518.67,1.3,47.73,520.82,2388.11,8204.63,8.4914,0.03,395,2388,100,643.19,38.67,23.3222,1601.67,1420.08,14.62,21.61,552.61,2388.09,9128.64
10959,55,0,-0.0001,-0.0005,100,173,518.67,1.3,47.58,520.98,2388.13,8203.18,8.4964,0.03,395,2388,100,643.24,38.48,23.1558,1605.51,1418.59,14.62,21.61,552.31,2388.15,9136.46
10960,55,0,0.0024,-0.0001,100,174,518.67,1.3,47.64,520.97,2388.11,8206.6,8.4667,0.03,395,2388,100,643.56,38.64,23.0817,1594.55,1416.72,14.62,21.61,552.56,2388.12,9139.83
10961,55,0,0.0023,0.0001,100,175,518.67,1.3,47.83,521.17,2388.09,8205.13,8.4673,0.03,395,2388,100,643.58,38.7,23.0965,1591.38,1410.57,14.62,21.61,552.45,2388.07,9139.52
10962,55,0,0.0019,-0.0002,100,176,518.67,1.3,47.85,520.82,2388.09,8209.13,8.5171,0.03,395,2388,100,643.04,38.65,23.2217,1598.13,1418.55,14.62,21.61,552.89,2388.09,9138.72
10963,55,0,0.0,-0.0003,100,177,518.67,1.3,48.07,521.39,2388.09,8210.21,8.4586,0.03,397,2388,100,643.07,38.61,23.1507,1601.48,1421.75,14.62,21.61,552.79,2388.09,9145.61
10964,55,0,0.002,-0.0004,100,178,518.67,1.3,47.76,521.47,2388.12,8213.54,8.5042,0.03,395,2388,100,643.18,38.72,23.0995,1596.41,1426.51,14.62,21.61,552.36,2388.11,9144.12
10965,55,0,-0.0028,-0.0004,100,179,518.67,1.3,47.94,520.9,2388.15,8219.35,8.4868,0.03,394,2388,100,643.68,38.68,23.1158,1604.72,1423.69,14.62,21.61,552.22,2388.13,9151.5
10966,55,0,-0.0037,0.0005,100,180,518.67,1.3,48.05,520.2,2388.13,8214.12,8.4855,0.03,397,2388,100,643.04,38.53,23.0755,1602.17,1426.88,14.62,21.61,552.02,2388.08,9156.54
10967,55,0,0.0018,-0.0004,100,181,518.67,1.3,48.0,520.33,2388.12,8219.88,8.5119,0.03,397,2388,100,643.54,38.54,23.0392,1605.78,1422.39,14.62,21.61,552.25,2388.13,9157.93
10968,55,0,0.001,-0.0001,100,182,518.67,1.3,48.07,520.87,2388.11,8209.49,8.5025,0.03,396,2388,100,643.61,38.61,23.2726,1603.56,1426.26,14.62,21.61,552.13,2388.07,9155.03
10969,55,0,-0.0006,-0.0004,100,183,518.67,1.3,48.05,520.49,2388.11,8226.67,8.4886,0.03,397,2388,100,643.39,38.41,23.1429,1602.98,1422.22,14.62,21.61,552.43,2388.13,9164.05
10970,55,0,-0.0037,0.0002,100,184,518.67,1.3,48.02,520.68,2388.17,8228.78,8.5087,0.03,396,2388,100,643.28,38.6,23.0658,1594.2,1430.58,14.62,21.61,552.1,2388.12,9171.87
10971,55,0,-0.0036,0.0003,100,185,518.67,1.3,47.93,520.85,2388.1,8230.48,8.5296,0.03,397,2388,100,643.37,38.56,23.1223,1596.77,1428.37,14.62,21.61,552.98,2388.13,9164.27
10972,55,0,0.0015,-0.0004,100,186,518.67,1.3,48.08,520.59,2388.14,8234.41,8.5535,0.03,396,2388,100,643.76,38.51,23.0703,1597.46,1421.37,14.62,21.61,551.42,2388.15,9166.46
10973,55,0,0.0016,0.0003,100,187,518.67,1.3,47.94,520.51,2388.13,8238.27,8.4885,0.03,397,2388,100,643.85,38.66,23.0386,1598.54,1427.47,14.62,21.61,552.04,2388.1,9179.24
10974,55,0,-0.0008,-0.0001,100,188,518.67,1.3,48.31,520.44,2388.23,8239.25,8.4851,0.03,396,2388,100,643.59,38.52,23.0339,1601.81,1421.49,14.62,21.61,553.18,2388.12,9173.13
10975,55,0,-0.0023,-0.0001,100,189,518.67,1.3,48.12,520.38,2388.15,8241.7,8.5094,0.03,397,2388,100,643.64,38.58,23.1408,1607.33,1433.9,14.62,21.61,552.37,2388.14,9182.51
10976,55,0,-0.0006,-0.0004,100,190,518.67,1.3,48.24,520.25,2388.19,8247.65,8.5474,0.03,398,2388,100,643.69,38.49,23.0235,1604.96,1438.1,14.62,21.61,551.76,2388.18,9188.23
10977,55,0,0.0011,0.0,100,191,518.67,1.3,47.8,520.3,2388.11,8247.85,8.5371,0.03,396,2388,100,643.43,38.51,23.18,1602.96,1427.08,14.62,21.61,552.63,2388.13,9188.11
10978,55,0,0.0007,0.0,100,192,518.67,1.3,48.2,520.13,2388.14,8256.0,8.5137,0.03,395,2388,100,643.59,38.5,23.0127,1600.12,1427.12,14.62,21.61,550.78,2388.17,9194.97
10979,55,0,0.0033,0.0,100,193,518.67,1.3,48.19,520.36,2388.16,8257.58,8.531,0.03,397,2388,100,644.01,38.49,23.1604,1605.12,1433.56,14.62,21.61,551.8,2388.14,9202.75
11225,56,0,0.0014,0.0004,100,246,518.67,1.3,47.8,520.42,2388.1,8178.04,8.4798,0.03,395,2388,100,643.15,38.5,23.1111,1597.66,1422.5,14.62,21.61,552.32,2388.16,9100.11
11226,56,0,-0.002,-0.0003,100,247,518.67,1.3,47.84,520.66,2388.18,8177.53,8.4929,0.03,395,2388,100,643.75,38.5,23.1103,1598.88,1422.95,14.62,21.61,552.92,2388.16,9113.45
11227,56,0,-0.0013,0.0002,100,248,518.67,1.3,47.77,519.97,2388.22,8179.8,8.501,0.03,395,2388,100,643.67,38.45,23.1371,1596.85,1419.79,14.62,21.61,552.32,2388.17,9110.34
11228,56,0,0.003,-0.0004,100,249,518.67,1.3,48.0,520.29,2388.18,8181.26,8.5306,0.03,395,2388,100,643.5,38.67,23.183000000000003,1597.12,1422.2,14.62,21.61,551.65,2388.2,9111.38
11229,56,0,0.0005,0.0003,100,250,518.67,1.3,47.96,520.69,2388.16,8185.46,8.5182,0.03,394,2388,100,644.07,38.57,23.153000000000002,1603.73,1429.49,14.62,21.61,552.02,2388.12,9118.12
11230,56,0,0.0004,-0.0004,100,251,518.67,1.3,48.07,520.01,2388.11,8187.34,8.5,0.03,394,2388,100,643.37,38.44,23.139,1596.02,1425.35,14.62,21.61,552.48,2388.22,9118.99
11231,56,0,-0.0039,0.0001,100,252,518.67,1.3,48.06,520.43,2388.14,8180.84,8.5217,0.03,395,2388,100,643.68,38.58,23.1421,1593.41,1421.38,14.62,21.61,552.31,2388.16,9124.64
11232,56,0,0.0043,0.0004,100,253,518.67,1.3,47.93,520.82,2388.16,8187.84,8.4833,0.03,394,2388,100,643.16,38.6,23.1879,1599.07,1417.99,14.62,21.61,552.42,2388.12,9122.77
11233,56,0,0.0026,0.0003,100,254,518.67,1.3,47.89,520.12,2388.18,8192.67,8.5227,0.03,397,2388,100,643.25,38.47,23.0065,1595.48,1425.51,14.62,21.61,552.1,2388.17,9119.58
11234,56,0,0.0,0.0002,100,255,518.67,1.3,48.0,519.93,2388.15,8191.56,8.5229,0.03,394,2388,100,643.1,38.66,23.1178,1602.0,1424.57,14.62,21.61,551.3,2388.11,9120.74
11235,56,0,-0.0005,0.0,100,256,518.67,1.3,48.11,520.28,2388.16,8191.62,8.4772,0.03,395,2388,100,643.41,38.54,23.0356,1601.37,1431.79,14.62,21.61,552.21,2388.18,9126.61
11236,56,0,0.0002,0.0,100,257,518.67,1.3,48.09,520.31,2388.14,8195.68,8.5419,0.03,396,2388,100,643.58,38.43,23.081999999999997,1599.84,1419.84,14.62,21.61,551.24,2388.15,9123.63
11237,56,0,-0.0013,-0.0002,100,258,518.67,1.3,47.9,520.55,2388.19,8199.24,8.4759,0.03,397,2388,100,643.34,38.57,23.0347,1594.54,1434.16,14.62,21.61,552.37,2388.19,9123.2
11238,56,0,-0.0015,0.0002,100,259,518.67,1.3,48.05,520.6,2388.13,8192.53,8.5103,0.03,396,2388,100,643.71,38.43,23.1182,1592.27,1420.85,14.62,21.61,552.92,2388.13,9126.77
11239,56,0,0.0011,-0.0004,100,260,518.67,1.3,47.89,520.52,2388.14,8198.96,8.5082,0.03,398,2388,100,643.46,38.4,23.1281,1606.59,1421.84,14.62,21.61,552.4,2388.15,9125.07
11240,56,0,-0.004,0.0004,100,261,518.67,1.3,48.1,519.86,2388.18,8198.45,8.5051,0.03,395,2388,100,643.88,38.45,23.0882,1600.46,1426.69,14.62,21.61,551.67,2388.12,9130.71
11241,56,0,-0.0044,0.0,100,262,518.67,1.3,47.85,520.53,2388.18,8202.03,8.5447,0.03,396,2388,100,643.52,38.42,23.1534,1606.63,1427.59,14.62,21.61,551.91,2388.14,9134.04
11242,56,0,-0.0004,-0.0001,100,263,518.67,1.3,48.18,520.13,2388.14,8205.21,8.4927,0.03,396,2388,100,643.65,38.28,23.0459,1597.26,1428.95,14.62,21.61,552.02,2388.11,9131.22
11243,56,0,0.0013,0.0002,100,264,518.67,1.3,47.98,520.29,2388.15,8203.44,8.5276,0.03,397,2388,100,643.87,38.39,23.2291,1597.56,1424.46,14.62,21.61,552.04,2388.18,9133.13
11244,56,0,-0.0019,0.0004,100,265,518.67,1.3,47.91,520.13,2388.16,8198.01,8.5175,0.03,397,2388,100,643.2,38.5,23.1423,1603.43,1425.09,14.62,21.61,552.12,2388.1,9127.21
11245,56,0,0.0011,0.0,100,266,518.67,1.3,48.04,520.17,2388.16,8203.21,8.5346,0.03,395,2388,100,643.25,38.52,23.0092,1606.18,1429.13,14.62,21.61,552.37,2388.17,9138.16
11246,56,0,-0.0015,0.0003,100,267,518.67,1.3,48.09,519.94,2388.2,8212.33,8.5053,0.03,396,2388,100,643.39,38.42,23.1192,1598.72,1427.59,14.62,21.61,552.03,2388.16,9138.73
11247,56,0,0.0022,0.0003,100,268,518.67,1.3,47.91,520.12,2388.22,8204.02,8.5005,0.03,397,2388,100,643.71,38.39,23.0396,1593.67,1417.37,14.62,21.61,551.28,2388.17,9150.3
11248,56,0,0.0012,-0.0003,100,269,518.67,1.3,48.04,520.2,2388.18,8203.69,8.5215,0.03,396,2388,100,643.41,38.49,22.9305,1602.31,1426.38,14.62,21.61,551.52,2388.17,9143.35
11249,56,0,0.0005,-0.0003,100,270,518.67,1.3,48.04,520.16,2388.15,8207.81,8.5323,0.03,397,2388,100,643.01,38.5,23.0339,1609.22,1434.45,14.62,21.61,551.93,2388.16,9143.71
11250,56,0,0.0002,0.0001,100,271,518.67,1.3,48.14,519.85,2388.15,8204.72,8.5201,0.03,398,2388,100,643.79,38.49,23.029,1599.14,1431.03,14.62,21.61,551.48,2388.19,9149.52
11251,56,0,0.0013,0.0002,100,272,518.67,1.3,48.0,519.69,2388.15,8210.46,8.5384,0.03,397,2388,100,643.44,38.56,23.0985,1602.04,1436.92,14.62,21.61,552.32,2388.16,9153.6
11252,56,0,0.0014,0.0005,100,273,518.67,1.3,48.1,519.74,2388.2,8215.73,8.4896,0.03,398,2388,100,643.49,38.37,23.1312,1601.45,1425.42,14.62,21.61,551.76,2388.23,9150.59
11253,56,0,-0.0017,-0.0002,100,274,518.67,1.3,48.0,519.92,2388.18,8212.77,8.546,0.03,397,2388,100,643.53,38.72,23.105999999999998,1598.48,1430.65,14.62,21.61,551.6,2388.15,9154.78
11254,56,0,-0.0058,0.0001,100,275,518.67,1.3,48.16,519.87,2388.19,8217.25,8.5243,0.03,396,2388,100,644.09,38.27,23.0597,1600.47,1427.24,14.62,21.61,551.44,2388.16,9145.5
11362,57,0,-0.0018,-0.0001,100,108,518.67,1.3,47.78,520.76,2388.21,8121.17,8.4752,0.03,394,2388,100,642.42,38.75,23.1364,1593.71,1413.3,14.62,21.61,553.11,2388.18,9044.3
11363,57,0,-0.0036,0.0,100,109,518.67,1.3,47.7,520.94,2388.17,8122.51,8.4891,0.03,395,2388,100,643.55,38.56,23.2547,1592.04,1413.98,14.62,21.61,552.12,2388.18,9052.47
11364,57,0,-0.0012,-0.0004,100,110,518.67,1.3,47.64,520.52,2388.16,8118.94,8.4334,0.03,394,2388,100,643.03,38.61,23.3253,1601.55,1413.33,14.62,21.61,552.6,2388.19,9038.25
11365,57,0,-0.0005,0.0001,100,111,518.67,1.3,47.65,520.69,2388.14,8125.13,8.4909,0.03,396,2388,100,642.52,38.75,23.1645,1587.57,1414.44,14.62,21.61,552.73,2388.14,9035.52
11366,57,0,-0.0036,-0.0005,100,112,518.67,1.3,47.61,520.44,2388.14,8125.08,8.4924,0.03,394,2388,100,642.84,38.72,23.1206,1590.21,1416.74,14.62,21.61,552.74,2388.18,9045.59
11367,57,0,-0.0018,0.0001,100,113,518.67,1.3,47.88,520.46,2388.21,8117.41,8.4457,0.03,395,2388,100,642.84,38.6,23.2425,1593.2,1420.49,14.62,21.61,552.74,2388.2,9039.73
11368,57,0,-0.0013,0.0002,100,114,518.67,1.3,47.98,520.83,2388.15,8117.67,8.4694,0.03,396,2388,100,642.7,38.76,23.2286,1595.68,1413.51,14.62,21.61,552.84,2388.17,9047.11
11369,57,0,0.0015,0.0,100,115,518.67,1.3,47.64,520.57,2388.22,8121.55,8.477,0.03,394,2388,100,642.34,38.6,23.1983,1599.3,1417.37,14.62,21.61,552.75,2388.22,9037.03
11370,57,0,0.0005,0.0,100,116,518.67,1.3,47.91,520.54,2388.18,8114.27,8.467,0.03,392,2388,100,643.29,38.75,23.1789,1596.8,1405.14,14.62,21.61,551.89,2388.16,9036.62
11371,57,0,-0.0019,0.0,100,117,518.67,1.3,47.75,520.58,2388.17,8123.03,8.4793,0.03,394,2388,100,643.03,38.76,23.2321,1587.07,1417.78,14.62,21.61,552.63,2388.27,9042.36
11372,57,0,0.0009,0.0001,100,118,518.67,1.3,47.82,520.73,2388.21,8119.45,8.5201,0.03,393,2388,100,643.61,38.74,23.2151,1597.52,1415.36,14.62,21.61,552.79,2388.23,9035.42
11373,57,0,-0.0014,-0.0004,100,119,518.67,1.3,47.85,520.92,2388.24,8121.83,8.4803,0.03,395,2388,100,643.32,38.56,23.1646,1597.04,1414.06,14.62,21.61,552.43,2388.25,9038.36
11374,57,0,0.0018,-0.0001,100,120,518.67,1.3,47.62,520.17,2388.22,8117.34,8.4742,0.03,395,2388,100,643.39,38.48,23.1435,1600.21,1419.3,14.62,21.61,552.95,2388.29,9040.99
11375,57,0,-0.0001,0.0,100,121,518.67,1.3,47.89,520.23,2388.28,8115.94,8.5135,0.03,395,2388,100,643.0,38.59,23.1313,1600.43,1422.02,14.62,21.61,552.67,2388.21,9037.32
11376,57,0,0.0009,-0.0002,100,122,518.67,1.3,47.94,520.23,2388.2,8117.83,8.5122,0.03,394,2388,100,643.09,38.35,23.250999999999998,1592.04,1423.27,14.62,21.61,551.75,2388.24,9035.58
11377,57,0,-0.0012,0.0003,100,123,518.67,1.3,48.02,519.25,2388.25,8112.69,8.4965,0.03,395,2388,100,643.4,38.47,23.1253,1601.63,1423.86,14.62,21.61,552.16,2388.23,9035.67
11378,57,0,0.0037,0.0001,100,124,518.67,1.3,47.84,520.3,2388.23,8110.72,8.4846,0.03,394,2388,100,643.57,38.5,23.1192,1595.41,1420.78,14.62,21.61,552.7,2388.28,9037.3
11379,57,0,-0.0008,-0.0003,100,125,518.67,1.3,48.05,520.3,2388.24,8111.17,8.4859,0.03,395,2388,100,643.73,38.61,23.1055,1596.02,1428.69,14.62,21.61,552.19,2388.25,9034.23
11380,57,0,-0.0012,0.0002,100,126,518.67,1.3,47.94,520.03,2388.23,8116.9,8.5177,0.03,394,2388,100,643.39,38.55,23.1789,1599.21,1417.22,14.62,21.61,551.93,2388.25,9035.13
11381,57,0,0.0011,0.0002,100,127,518.67,1.3,47.86,520.2,2388.25,8118.83,8.5165,0.03,394,2388,100,643.69,38.59,23.1994,1597.92,1421.16,14.62,21.61,551.88,2388.3,9048.0
11382,57,0,0.0005,-0.0003,100,128,518.67,1.3,47.85,520.36,2388.19,8111.56,8.5058,0.03,395,2388,100,643.45,38.37,23.1706,1599.53,1418.5,14.62,21.61,551.77,2388.24,9034.51
11383,57,0,0.0023,-0.0001,100,129,518.67,1.3,48.06,520.11,2388.26,8115.43,8.5011,0.03,395,2388,100,643.04,38.5,23.1568,1596.31,1428.03,14.62,21.61,552.39,2388.26,9036.6
11384,57,0,-0.0014,0.0002,100,130,518.67,1.3,48.0,519.95,2388.28,8108.87,8.5241,0.03,395,2388,100,643.41,38.42,23.2014,1600.26,1420.7,14.62,21.61,552.04,2388.33,9037.55
11385,57,0,0.0008,0.0005,100,131,518.67,1.3,48.03,520.04,2388.27,8111.42,8.4988,0.03,396,2388,100,643.64,38.43,23.205,1593.38,1435.94,14.62,21.61,551.86,2388.29,9038.74
11386,57,0,0.0026,-0.0005,100,132,518.67,1.3,48.17,519.77,2388.3,8112.13,8.5256,0.03,397,2388,100,643.19,38.41,23.0338,1599.21,1425.07,14.62,21.61,551.14,2388.28,9036.16
11387,57,0,-0.0024,-0.0002,100,133,518.67,1.3,48.12,519.77,2388.29,8110.3,8.4876,0.03,395,2388,100,643.47,38.47,23.0866,1605.28,1423.89,14.62,21.61,551.23,2388.3,9038.97
11388,57,0,0.0006,-0.0004,100,134,518.67,1.3,48.4,519.67,2388.29,8109.82,8.5187,0.03,396,2388,100,643.65,38.31,23.0414,1597.0,1425.54,14.62,21.61,551.67,2388.31,9038.17
11389,57,0,-0.0023,0.0001,100,135,518.67,1.3,48.22,519.1,2388.32,8108.19,8.5308,0.03,396,2388,100,643.61,38.43,23.1252,1604.87,1428.42,14.62,21.61,551.73,2388.32,9031.44
11390,57,0,-0.0022,-0.0005,100,136,518.67,1.3,48.37,518.94,2388.29,8108.52,8.5266,0.03,395,2388,100,643.79,38.18,23.1046,1601.69,1430.32,14.62,21.61,551.12,2388.34,9035.03
